Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days),Cluster,Credit Score,FICO Range
0.0005233856132369723,1.4008993220552023e-06,2.3947112865048257e-05,9.180696229725162e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4202448457412809,0.4303420832716768,1.0,0.7563636363636363,Good (670-739)
0.002964413591069624,2.1626768173121327e-05,0.00037157384560413575,0.00021512017476618147,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.05718242114596905,0.0,0.0,0.0,0.5545761223771075,0.3430207365232486,1.0,0.6953771995808092,Good (670-739)
0.00037009594556047223,6.023347941729629e-08,7.80817165255522e-07,6.255693892006063e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4162397660951377,0.4231923443931577,1.0,0.757256701678475,Good (670-739)
0.0015673768720648653,9.780240798942471e-06,0.00011594870981408457,0.0002998487734052149,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5285156080244333,0.539838133120083,1.0,0.6993387865785198,Good (670-739)
0.0015575796375129124,2.551372784773e-06,2.651813880709204e-05,7.407955524489088e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.17852165221870178,0.01953570915822442,1.0,0.7645437752050706,Good (670-739)
0.07048748758485797,1.3750709990234541e-05,0.0001168102138204855,4.249387711069839e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.06424566127427983,0.06039891113236005,1.0,0.7109090909090909,Good (670-739)
0.0026770517847512294,1.2744900399229156e-05,0.0002280216930388408,0.0001319243701279219,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.00020334429233363586,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.3472794607432598,0.307590520123444,1.0,0.7782585714244546,Good (670-739)
0.001866263393062428,8.0482110420242e-06,7.414606375980632e-05,7.118968329771763e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.006820370997961475,0.8511762257494301,0.12499989062498633,0.0,0.0,0.001640703341322377,0.5309621302821819,0.5195947465930416,1.0,0.6999517896471253,Good (670-739)
0.005368864985891127,6.969588156537608e-05,0.000397900522581552,0.001017084436216671,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.15167663065218068,0.15085841958633248,1.0,0.7698336694258576,Good (670-739)
0.0025237238622253053,4.437751020349537e-06,2.4388464983362558e-05,2.428791950828545e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5430795219484581,0.5367828261288018,1.0,0.696125070420038,Good (670-739)
0.0008340570456461084,9.320321589867167e-05,0.0009062448343226879,0.0029985334535008973,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5198344103202158,0.5256569376916782,1.0,0.723091194209799,Good (670-739)
0.009239999678194274,2.947659803701893e-07,4.754858809911956e-06,2.3074552368619854e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.10002630323527226,0.10134880134281417,1.0,0.7290909090909092,Good (670-739)
0.0007791285243190028,6.542014649801184e-06,4.211082238521193e-05,0.00012357580511286804,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5167506003671702,0.529771693888848,1.0,0.7060565017097036,Good (670-739)
0.005863913929286641,4.685935310421561e-07,7.351394716461495e-06,2.2886049808487273e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.34107028522418825,0.3459317695109328,1.0,0.776610604427142,Good (670-739)
0.007447572550908273,4.790813104460722e-06,1.0775638539800405e-05,1.8710758410337914e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.2593232982074578,0.2207306028242083,1.0,0.7844734009754238,Good (670-739)
0.0006424619563358013,5.53264784125149e-06,4.795453321785307e-05,0.00010058406126591503,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.8239755759882992,0.5060912413028937,1.0,0.6772712606906997,Good (670-739)
0.0007733804964386148,8.441580211629536e-07,6.190193633110324e-06,2.9106666560754165e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.37898749313122077,0.38316390165737135,1.0,0.769090909090909,Good (670-739)
0.0008590783815936738,1.4311855868524082e-06,1.2756823994667459e-05,4.610109022032055e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5460450404995754,0.5592902201443553,1.0,0.694966265428534,Good (670-739)
0.0008001261968183324,4.313527889524878e-05,0.00015722299384091803,0.0002824074248407569,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.2631902690055296,0.26993009663907064,1.0,0.7824524184982464,Good (670-739)
0.0018092837132591905,9.485929511467485e-07,1.0377959831138952e-05,1.0195815456781588e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.45291733322764954,0.44879582134225815,1.0,0.7400099081621866,Good (670-739)
0.0018452159944190394,5.817001681292464e-06,3.334481338526501e-05,4.195768363106617e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.2499999062499883,0.0,0.09999990999999099,0.001191135329386251,0.5309516483475458,0.5035543308529228,1.0,0.7101838358548748,Good (670-739)
0.001328344180832408,3.3733819476879614e-05,0.0005747884327709298,0.0003525198807437634,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.547256454720419,0.39118809548634653,1.0,0.6978885109552551,Good (670-739)
0.003166730487264933,9.779428816165931e-05,0.00037887857728330886,0.001217106194187438,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.387407119139014,0.38727731689771644,1.0,0.7902736037578161,Good (670-739)
0.014757043386437664,0.0006380840355566877,0.0018507014036560068,0.0012683107685996782,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5234841310378202,0.536808858717157,1.0,0.7945454545454547,Good (670-739)
0.011192039458133253,0.00014569866240887817,0.0007655455826434158,0.0001988080381033753,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.6520108066132598,0.6666507263880517,1.0,0.6889202612619054,Good (670-739)
0.0027141525745181254,5.031979822646209e-07,5.5339580669588904e-06,1.1245201842635425e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.13825741319609613,0.11044774153021447,1.0,0.7496922732812191,Good (670-739)
0.0008992982187271006,1.2851072138345068e-06,3.4743950466042027e-06,2.3812407520144097e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.42355659966260867,0.42243386991722814,1.0,0.7557423543645573,Good (670-739)
0.0017619613718207333,4.483430534716664e-05,0.00036639862189743344,0.0004279898972813155,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0022053648713960933,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0019290750979203601,0.530614906027214,0.5201974251175837,1.0,0.705706432098447,Good (670-739)
0.002406587265026641,6.974941304189654e-06,3.7641877534916234e-05,0.00011013759437982373,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.249132160130692,0.1455468609844703,1.0,0.7836363636363637,Good (670-739)
0.002155265097534235,6.8327006847302375e-06,5.141918998486342e-05,0.00017226351025029384,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.17059371739910187,0.035156468582337994,1.0,0.7619551750109204,Good (670-739)
0.0017633215190583484,2.605118331487134e-07,3.815370009391097e-06,7.99258902531172e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.1710701769233693,0.17486384915190328,1.0,0.7612623690558415,Good (670-739)
0.011448419920188479,4.875328334765327e-06,1.7452537511183388e-05,3.63960910365894e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.19508854786131438,0.08014497532484842,1.0,0.7697851310223649,Good (670-739)
0.0011281845757856823,4.611086328050878e-05,0.00023801007263623734,0.0004701147648336245,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.8778205210960052,0.4857002034267471,1.0,0.6727272727272728,Good (670-739)
0.0011126903506195216,7.251661546760234e-06,7.541021183639769e-05,8.093432790392466e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.8282248692134012,0.48132552891007535,1.0,0.6772459634077752,Good (670-739)
0.0023105678846180753,2.451024227437546e-06,3.238876218844558e-05,0.00011696532577894198,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.080652214754757,0.08200178453041829,1.0,0.7175042056961927,Good (670-739)
0.007572790338091759,1.4170262123247946e-05,0.00012506625866957327,0.00023194695819751473,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.10968257100614379,0.11035997555674339,1.0,0.7388994390305628,Good (670-739)
0.0015413988610750446,3.877269500075252e-05,0.0003251426418351374,0.0002748569591505547,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.8461344632800799,0.5235123366191075,1.0,0.6763636363636365,Good (670-739)
0.014458353403047313,3.2317298301987274e-07,5.8171151957113534e-06,1.1083746994597582e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.2499999062499883,0.0,0.00699831022043132,7.863269133105135e-05,0.06674730001725522,0.060604352022444095,1.0,0.7103633302761668,Good (670-739)
0.005418829744328032,3.6374123257490045e-05,0.00017810994325255427,0.00022916595230769156,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.00023735766558411066,0.2648847989465164,0.2045950722261205,1.0,0.7898848562785522,Good (670-739)
0.000526568540095603,5.759840152943833e-07,4.000968222979673e-06,1.5004419944264673e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.001643180692170769,0.525444294406794,0.5343418873896741,1.0,0.7007597044276922,Good (670-739)
0.006276122071690623,0.0001467003477071637,0.0018331027861364746,0.003199805380520435,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.07156741399931306,0.0631181560470872,1.0,0.7491153282735858,Good (670-739)
0.0010877516054948993,0.00018455988160337775,0.0008737508552332667,0.0026992896008037007,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.7079862611848081,0.11869492256705849,1.0,0.6866206422158252,Good (670-739)
0.0060525431073737805,5.884012757889568e-07,7.143438486054454e-06,1.1762677966186382e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.001961612756058285,0.09865270664171268,0.07878112565552126,1.0,0.72819695872389,Good (670-739)
0.0020276517428497428,2.7621128653133664e-05,0.00021556223291538027,0.0002934355932783527,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.6348546341645922,0.617681714119824,1.0,0.6878096192516708,Good (670-739)
0.0016184051079530556,1.946828480402623e-06,8.177546211877602e-06,2.3478079704396716e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4800451607036871,0.48995286597667914,1.0,0.7254545454545456,Good (670-739)
0.0005689246880902864,4.211919157390442e-05,0.0005262791779426282,0.0014104568456792222,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.6233281853015835,0.058826811709905946,1.0,0.6900836534268618,Good (670-739)
0.0004021397482607003,1.3968058239631076e-06,1.29644356126411e-05,7.269518554972196e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4580493556378662,0.4686299614176152,1.0,0.7381818181818183,Good (670-739)
0.00665765588618844,9.855282098111592e-05,0.0003031950996317846,0.0003215795229872046,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.2835539735475891,0.2942223083805182,1.0,0.7924968491077631,Good (670-739)
0.0008864032236153895,2.821036476827082e-06,2.6427435322077674e-05,8.58701130258041e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.3356423030409103,0.3347414596315466,1.0,0.7789948727692584,Good (670-739)
0.004483828430439114,1.648539323185937e-05,6.860316589206775e-05,0.00011774660036230633,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.3280764404549426,0.27423471927307214,1.0,0.7869344716825615,Good (670-739)
0.007483388637694638,1.4989814626981189e-05,0.00013256886523697054,0.00024594154539317665,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.10935368387597066,0.11011100914221397,1.0,0.7389450561026296,Good (670-739)
0.00766301949265412,3.4124243308658046e-06,9.88766535665846e-06,1.3510133124188469e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.27444250654388536,0.26816636412432393,1.0,0.7863410656596566,Good (670-739)
0.0016705202701109549,6.509502825578972e-05,0.0005332391877145928,0.0006240268732054766,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.1735606828368753,0.0,0.0,0.0,0.5647906888509924,0.47232170802265405,1.0,0.7031393651264045,Good (670-739)
0.0015751668582298546,2.4948584962071287e-05,0.00011008546124514244,0.0003381820967420627,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.44529786113261544,0.416942835790445,1.0,0.7519855074509069,Good (670-739)
0.000947628953057299,5.800853713011005e-07,9.203104503679598e-06,3.962314176040032e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.001916790258820166,0.8511762257494301,0.24935179832222645,0.0,0.0,0.0,0.14734660160426102,0.15111988205628218,1.0,0.7545643085919055,Good (670-739)
0.0005994169781112594,8.843825108287826e-06,4.565310923082722e-05,0.0002493141445080654,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5469542980932499,0.5609608102127975,1.0,0.6952220101546388,Good (670-739)
0.0009121263603780329,9.770596630597627e-07,1.4577954725462356e-05,9.408774104214979e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0011235943832849375,0.10518995921898555,0.1019516422103612,1.0,0.7323740473572508,Good (670-739)
0.0006900810704817327,1.671500340402424e-06,7.981866564846683e-06,3.272244487259146e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.6059044628851151,0.4950556570125009,1.0,0.6909090909090909,Good (670-739)
0.00185546713645116,1.493577796858962e-05,0.00012719432620641463,0.00013911558798704652,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5048297655325129,0.4664252770531175,1.0,0.7138240294050657,Good (670-739)
0.00047184491024661264,7.121808743478576e-07,4.764667422297621e-06,1.9543219351057218e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5314136318610528,0.5018556099160365,1.0,0.698735656702248,Good (670-739)
0.0005818291418507996,1.0454207957249686e-06,9.75067598531465e-06,3.436543823165503e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5162233314159734,0.5292977024537951,1.0,0.7038425142746352,Good (670-739)
0.006619797769319561,1.75952114433383e-05,0.0004502377042569155,6.538865014609968e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.3783805869665621,0.3877961846101779,1.0,0.7743948176079617,Good (670-739)
0.006628748848642067,1.577083254855014e-06,6.907700370548174e-06,3.3982956776571674e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.07124325979548082,0.0729328646869135,1.0,0.7127272727272729,Good (670-739)
0.0008236002061650467,1.0989143607852246e-05,9.130334964565602e-05,0.00018833413258945208,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4260683680337179,0.4364399723301722,1.0,0.7565873668253889,Good (670-739)
0.0007656550644948804,5.089043307465081e-07,3.6635306108271264e-06,9.610992422827543e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4652584594277276,0.47706790337821503,1.0,0.7333235888449178,Good (670-739)
0.0027163072140087897,1.0909826284703975e-06,1.2025420951183368e-05,2.3397200244914234e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.20257330039853863,0.16599386147050937,1.0,0.7709373490865015,Good (670-739)
0.006805363770418973,1.7830504471919396e-06,6.018846768438009e-06,3.737658053045591e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.06979405915627497,0.07158135900719985,1.0,0.7127272727272729,Good (670-739)
0.001738981462914623,3.131112701087599e-07,6.903836260838489e-06,5.869673727986182e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.3309668098938279,0.3218773280001797,1.0,0.7781818181818183,Good (670-739)
0.0005485104844889612,1.111775170062925e-07,7.710538206756535e-07,4.9061318993586025e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.482894715041586,0.4951061035568697,1.0,0.7236363636363636,Good (670-739)
0.001045960472656579,1.7504011593954482e-06,1.6872396426447682e-05,1.5288229792773087e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4838938680714036,0.49579398339119896,1.0,0.7220719916030698,Good (670-739)
0.0011678612846839488,2.180656771294279e-06,1.4883893227140607e-05,2.249359885271807e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.426576389983809,0.43565908898642625,1.0,0.7545454545454546,Good (670-739)
0.004953105659294463,0.0001735922940548332,0.0007725342095674705,0.0004845376909886056,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.713074084439818,0.7079143092680428,1.0,0.6855957626706526,Good (670-739)
0.0005478060086386126,8.660143538687767e-06,7.447878569486873e-05,0.00016417933401519623,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.7113439900957258,0.49220204406795154,1.0,0.6849031536096851,Good (670-739)
0.0006309737805751852,2.867257293500319e-06,2.7420689713837084e-05,7.088872207404237e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4500911650283795,0.45564820377144943,1.0,0.7418181818181819,Good (670-739)
0.0023767236997763084,0.0010819404753110366,0.0020535602885749463,0.007506398382693925,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4764485795539854,0.4867674540809729,1.0,0.785673232086675,Good (670-739)
0.0024112385669797965,6.375735116941733e-08,1.9003318632248471e-06,1.3330613516240193e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.022447104715691373,0.023021934542141482,0.5,0.8272727272727274,Very Good (740-799)
0.004895881740459509,1.3283731442935684e-05,0.00037321891696970126,0.0006183313504188893,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.04066186752016877,0.004751834808840091,0.5,0.8794897736473475,Very Good (740-799)
0.009584836671823659,7.834398277621446e-08,1.6785076660468146e-06,8.145799436581215e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.012576458911753656,0.0002703422148510329,0.5,0.816568375547934,Very Good (740-799)
0.0010886372609804178,3.871974611771703e-09,3.841030322864231e-08,1.1691460681818126e-07,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.1784248119609609,0.0022565479484410655,0.5,0.8634203310613309,Very Good (740-799)
0.0024641698046943107,4.590935530262738e-07,5.649325893891661e-06,1.6784522853795193e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.1018398382088568,0.014819091400178125,0.5,0.8643861250292991,Very Good (740-799)
0.19176675407569066,0.0003998578751183868,0.001725002153881571,0.0018825850612979415,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.030078777216631998,0.014267308522350058,0.5,0.8876248771216882,Very Good (740-799)
0.0038193269806491115,2.041041142088522e-06,1.9137132047856587e-05,6.29364846133523e-05,0.0,2.2536739081974505e-06,4.471874471173896e-10,9.028693585270013e-06,1.0614727785733233e-05,2.1881622150893207e-07,0.0019267803505332954,0.85117622552937,0.12499989062498633,0.49999974999987495,0.0,0.0030854425644391745,0.08604305076149611,0.000721496197649191,0.5,0.9027128904700561,Very Good (740-799)
0.003595474717131166,1.350721869251771e-07,3.459043392402739e-06,2.0605194402265075e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.030378604528589676,0.030783070224011354,0.5,0.8348486136912624,Very Good (740-799)
0.002851132758813166,3.2865063914179274e-08,8.827286923737172e-07,1.7814699350110556e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0034132881516165683,0.05300630555136278,0.00116243127713795,0.5,0.8403438859229588,Very Good (740-799)
0.006659156208022727,8.684351170211606e-08,1.6260829168281562e-06,2.092870244917293e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.05500879749323989,0.0,0.5,0.8447729625826842,Very Good (740-799)
0.004658381034103188,4.8894280286130824e-08,1.4756826838750129e-06,2.9853854848083076e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.03370789850371308,0.03457109692918051,0.5,0.8314285954223797,Very Good (740-799)
0.03954427573377232,1.9444818373716798e-07,6.319098238585947e-07,1.6686581228864049e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.004937305191425758,0.04775009760877236,0.0,0.5,0.8471269201866796,Very Good (740-799)
0.008318646751558925,1.1488644630351271e-05,0.0003358375205984005,0.002359583308167244,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.0038519269772061926,0.00114517707870057,0.5,0.8793789544888787,Very Good (740-799)
0.028592091387156245,6.570810814312671e-08,1.983142339135798e-06,2.2720620266480614e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.011329971055150306,0.011608338604488016,0.5,0.8145454545454547,Very Good (740-799)
0.002268993334341191,7.222912856800869e-08,4.867682030756524e-07,2.92754107402105e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.10017209151105268,0.013019151151214502,0.5,0.8563415373187458,Very Good (740-799)
0.018157700596601354,1.6090060473099432e-07,1.5984415743333196e-06,8.897228319484887e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.011501059034032226,0.010245198566491184,0.5,0.825399779684923,Very Good (740-799)
0.0014255265662427557,1.3726527206074187e-05,0.00011007204131448048,0.0001517227569342015,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.583017616881468,0.0,0.5,0.8795291645969029,Very Good (740-799)
0.0010800151861725842,7.945810823324923e-08,2.2651635814513964e-06,3.8061109499650345e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.16709969846936745,0.0,0.5,0.8624119466525559,Very Good (740-799)
0.004647349411520275,2.246264787339367e-08,6.779472017333589e-07,3.0658879314952027e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.02311342111151249,0.023705314097912263,0.5,0.8245958201983388,Very Good (740-799)
0.015109573352881073,5.402336567882615e-07,1.4357151562720153e-05,3.571868905594e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.0034310124218321822,0.0034963545991817738,0.5,0.8399360436010846,Very Good (740-799)
