Wallet Address,Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days)
0x000000000000syntheticwallet634b,12.0,500.0,50.0,2.5,0,0.5901,0.5,172223.2,13247.94,1.763,20.81,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet60a6,12.0,500.0,50.0,2.5,0,0.8547,0.5,74148.52,5703.73,0.6905,40.91,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta444,12.0,500.0,50.0,2.5,0,0.9145,0.5,116867.95,8989.84,0.765,48.04,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet16bc,12.0,500.0,50.0,2.5,0,0.8483,0.5,70016.63,5385.89,1.351,44.11,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletaf56,12.0,500.0,50.0,2.5,0,1.7104,0.5,27569.65,2120.74,0.4394,60.11,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf5ea,12.0,500.0,50.0,2.5,0,1.7024,0.5,29942.33,2303.26,0.4457,91.54,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1df0,12.0,500.0,50.0,2.5,0,2.4084,0.5,5569.63,428.43,0.223,93.52,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet227b,12.0,500.0,50.0,2.5,0,0.9552,0.5,50864.35,3912.64,0.8,6.95,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet4233,12.0,500.0,50.0,2.5,0,2.4506,0.5,14765.53,1135.81,0.2291,93.88,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb501,12.0,500.0,50.0,2.5,0,0.7474,0.5,140264.65,10789.59,1.9311,14.07,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet93da,12.0,500.0,50.0,2.5,0,0.8117,0.5,68374.75,5259.6,0.6085,22.5,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletca04,12.0,500.0,50.0,2.5,0,2.599,0.5,44097.03,3392.08,0.3914,79.31,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7fe9,12.0,500.0,50.0,2.5,0,0.2915,0.5,182448.31,14034.49,1.8195,9.02,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet29d4,12.0,500.0,50.0,2.5,0,0.7674,0.5,124199.07,9553.77,0.9743,8.97,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6244,12.0,500.0,50.0,2.5,0,1.0593,0.5,69444.23,5341.86,1.7689,6.94,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2fc3,12.0,500.0,50.0,2.5,0,1.2266,0.5,131781.59,10137.05,0.6837,17.19,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7c35,12.0,500.0,50.0,2.5,0,2.2266,0.5,15381.9,1183.22,0.4883,79.5,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd851,12.0,500.0,50.0,2.5,0,2.9642,0.5,17687.6,1360.58,0.2492,64.09,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletea5f,12.0,500.0,50.0,2.5,0,0.4284,0.5,105022.67,8078.67,0.5083,49.38,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb21a,12.0,500.0,50.0,2.5,0,0.2142,0.5,64122.6,4932.51,1.2105,6.39,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletde64,12.0,500.0,50.0,2.5,0,0.8421,0.5,112367.16,8643.63,1.5014,10.41,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletab09,12.0,500.0,50.0,2.5,0,0.2458,0.5,96443.57,7418.74,0.9642,16.44,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletdbb5,12.0,500.0,50.0,2.5,0,1.1314,0.5,156249.47,12019.19,1.8868,18.58,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd915,12.0,500.0,50.0,2.5,0,0.9671,0.5,117101.99,9007.85,1.1206,48.83,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6363,12.0,500.0,50.0,2.5,0,2.7917,0.5,35877.25,2759.79,0.1254,74.65,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb502,12.0,500.0,50.0,2.5,0,1.0426,0.5,105611.15,8123.93,0.54,12.6,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6622,12.0,500.0,50.0,2.5,0,2.6018,0.5,48362.61,3720.2,0.0433,72.7,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0570,12.0,500.0,50.0,2.5,0,1.6357,0.5,17549.48,1349.96,0.3624,69.38,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta539,12.0,500.0,50.0,2.5,0,1.0206,0.5,187634.01,14433.39,1.8374,32.88,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet07f3,12.0,500.0,50.0,2.5,0,0.5478,0.5,85413.75,6570.29,1.7712,16.33,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1d1f,12.0,500.0,50.0,2.5,0,2.8408,0.5,29369.57,2259.2,0.2777,85.41,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet632b,12.0,500.0,50.0,2.5,0,1.3461,0.5,129174.51,9936.5,1.8462,14.31,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb8cb,12.0,500.0,50.0,2.5,0,1.205,0.5,158001.15,12153.93,0.9194,5.97,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7457,12.0,500.0,50.0,2.5,0,0.6767,0.5,89955.73,6919.67,0.8122,48.94,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0de9,12.0,500.0,50.0,2.5,0,1.5897,0.5,32090.23,2468.48,0.1809,66.22,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0a90,12.0,500.0,50.0,2.5,0,1.6917,0.5,27078.08,2082.93,0.0132,66.52,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletead9,12.0,500.0,50.0,2.5,0,0.2944,0.5,185433.52,14264.12,1.6485,3.03,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletad2d,12.0,500.0,50.0,2.5,0,0.2809,0.5,83643.26,6434.1,0.5224,11.88,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7038,12.0,500.0,50.0,2.5,0,1.5813,0.5,15740.68,1210.82,0.1946,58.47,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta225,12.0,500.0,50.0,2.5,0,0.6255,0.5,159764.8,12289.6,1.0839,2.48,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3531,12.0,500.0,50.0,2.5,0,0.2407,0.5,144212.1,11093.24,0.6214,46.39,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet4e6e,12.0,500.0,50.0,2.5,0,0.5849,0.5,165678.01,12744.46,1.069,3.24,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletda42,12.0,500.0,50.0,2.5,0,0.2377,0.5,103590.25,7968.48,0.5481,13.89,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet525c,12.0,500.0,50.0,2.5,0,2.4739,0.5,15935.39,1225.8,0.2999,74.76,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2f32,12.0,500.0,50.0,2.5,0,1.205,0.5,142524.53,10963.43,0.8902,15.34,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletba22,12.0,500.0,50.0,2.5,0,0.4315,0.5,78803.44,6061.8,1.2006,42.58,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9c9b,12.0,500.0,50.0,2.5,0,0.5308,0.5,83794.1,6445.7,1.6332,25.19,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9d16,12.0,500.0,50.0,2.5,0,2.4916,0.5,12993.08,999.47,0.1432,61.45,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletff2d,12.0,500.0,50.0,2.5,0,0.5349,0.5,74129.2,5702.25,0.5753,8.85,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9839,12.0,500.0,50.0,2.5,0,1.7547,0.5,4345.35,334.26,0.2533,79.03,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9074,12.0,500.0,50.0,2.5,0,1.6422,0.5,44707.24,3439.02,0.1937,80.7,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0734,12.0,500.0,50.0,2.5,0,1.8173,0.5,48320.9,3716.99,0.2768,69.37,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc228,12.0,500.0,50.0,2.5,0,1.9682,0.5,20377.2,1567.48,0.4954,53.22,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet608b,12.0,500.0,50.0,2.5,0,2.7257,0.5,8784.34,675.72,0.1237,64.75,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7ccd,12.0,500.0,50.0,2.5,0,0.4022,0.5,138578.2,10659.86,1.5062,47.54,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet84f2,12.0,500.0,50.0,2.5,0,2.5772,0.5,30974.85,2382.68,0.0837,60.65,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb62f,12.0,500.0,50.0,2.5,0,1.6336,0.5,18708.64,1439.13,0.2839,69.8,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7a18,12.0,500.0,50.0,2.5,0,2.5379,0.5,22456.81,1727.45,0.0652,87.98,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6a93,12.0,500.0,50.0,2.5,0,2.7269,0.5,37008.64,2846.82,0.338,92.74,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet17a9,12.0,500.0,50.0,2.5,0,0.2554,0.5,195876.03,15067.39,0.7049,5.41,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6357,12.0,500.0,50.0,2.5,0,1.408,0.5,149924.35,11532.64,1.3032,36.99,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6cae,12.0,500.0,50.0,2.5,0,2.0113,0.5,22409.5,1723.81,0.2685,81.08,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf308,12.0,500.0,50.0,2.5,0,0.443,0.5,122318.71,9409.13,1.7633,41.04,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletbd5a,12.0,500.0,50.0,2.5,0,1.9109,0.5,40256.99,3096.69,0.4345,50.1,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb5c5,12.0,500.0,50.0,2.5,0,1.3917,0.5,139116.07,10701.24,0.7725,20.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd9bf,12.0,500.0,50.0,2.5,0,0.6284,0.5,63943.8,4918.75,1.135,31.32,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletadda,12.0,500.0,50.0,2.5,0,2.5738,0.5,16527.6,1271.35,0.3711,76.58,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5046,12.0,500.0,50.0,2.5,0,1.153,0.5,173102.63,13315.59,1.1282,40.55,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9072,12.0,500.0,50.0,2.5,0,2.1496,0.5,39580.69,3044.67,0.2009,58.87,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet91b5,12.0,500.0,50.0,2.5,0,1.7756,0.5,18578.7,1429.13,0.2578,62.36,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletbbfc,12.0,500.0,50.0,2.5,0,1.7894,0.5,49038.55,3772.2,0.152,70.36,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf69b,12.0,500.0,50.0,2.5,0,2.3812,0.5,318.11,24.47,0.3468,94.87,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6952,12.0,500.0,50.0,2.5,0,1.5532,0.5,19613.97,1508.77,0.3336,94.28,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletabf5,12.0,500.0,50.0,2.5,0,0.6384,0.5,186973.42,14382.57,0.6575,6.21,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletcfe9,12.0,500.0,50.0,2.5,0,1.1663,0.5,70951.29,5457.79,1.0244,35.43,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet543e,12.0,500.0,50.0,2.5,0,0.4075,0.5,183574.21,14121.09,0.712,31.76,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc00b,12.0,500.0,50.0,2.5,0,2.0998,0.5,12652.73,973.29,0.2144,93.31,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet568d,12.0,500.0,50.0,2.5,0,1.1519,0.5,185268.95,14251.46,0.9168,1.35,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet93f6,12.0,500.0,50.0,2.5,0,1.9605,0.5,4899.54,376.89,0.2114,63.38,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet030a,12.0,500.0,50.0,2.5,0,1.785,0.5,2078.21,159.86,0.1821,88.56,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta2ae,12.0,500.0,50.0,2.5,0,2.3065,0.5,1105.36,85.03,0.0344,93.62,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf557,12.0,500.0,50.0,2.5,0,0.3389,0.5,169578.1,13044.47,1.0335,40.74,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet281f,12.0,500.0,50.0,2.5,0,2.0015,0.5,25865.14,1989.63,0.2654,79.37,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd8ed,12.0,500.0,50.0,2.5,0,2.1466,0.5,33293.27,2561.02,0.2505,61.92,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2ba3,12.0,500.0,50.0,2.5,0,0.5891,0.5,142428.03,10956.0,1.2939,8.43,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2ad3,12.0,500.0,50.0,2.5,0,2.7182,0.5,29846.96,2295.92,0.3361,66.08,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3acf,12.0,500.0,50.0,2.5,0,2.4157,0.5,27086.1,2083.55,0.4919,88.52,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1297,12.0,500.0,50.0,2.5,0,2.9631,0.5,43537.38,3349.03,0.3505,67.38,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1b8e,12.0,500.0,50.0,2.5,0,2.0976,0.5,22090.4,1699.26,0.3041,70.49,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd838,12.0,500.0,50.0,2.5,0,2.2064,0.5,24267.97,1866.77,0.2061,70.39,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleteef0,12.0,500.0,50.0,2.5,0,0.1217,0.5,182296.26,14022.79,1.8103,14.3,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5c7e,12.0,500.0,50.0,2.5,0,0.4352,0.5,199223.12,15324.86,0.7324,43.73,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet683f,12.0,500.0,50.0,2.5,0,1.3338,0.5,102324.75,7871.13,1.5374,7.63,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb23a,12.0,500.0,50.0,2.5,0,2.93,0.5,30819.71,2370.75,0.1876,57.11,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta30b,12.0,500.0,50.0,2.5,0,1.375,0.5,119728.63,9209.89,1.2864,29.24,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet34c8,12.0,500.0,50.0,2.5,0,1.7445,0.5,4380.99,337.0,0.1741,87.34,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc3c7,12.0,500.0,50.0,2.5,0,0.4083,0.5,108531.73,8348.59,1.2515,49.91,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletbcbd,12.0,500.0,50.0,2.5,0,2.8995,0.5,24298.18,1869.09,0.2805,54.25,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet708a,12.0,500.0,50.0,2.5,0,2.6397,0.5,21351.99,1642.46,0.4475,89.73,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5e73,12.0,500.0,50.0,2.5,0,0.4488,0.5,121989.54,9383.81,0.6697,41.45,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5ed6,12.0,500.0,50.0,2.5,0,1.5932,0.5,12822.22,986.32,0.4687,81.45,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet23fe,12.0,500.0,50.0,2.5,0,1.0516,0.5,106915.64,8224.28,1.6614,26.3,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd985,12.0,500.0,50.0,2.5,0,0.394,0.5,101032.08,7771.7,1.8607,32.65,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf30f,12.0,500.0,50.0,2.5,0,0.6536,0.5,173919.33,13378.41,1.772,7.15,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7c98,12.0,500.0,50.0,2.5,0,0.6016,0.5,80283.26,6175.64,1.407,9.94,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1f51,12.0,500.0,50.0,2.5,0,0.7353,0.5,96259.45,7404.57,1.9939,3.49,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletffe2,12.0,500.0,50.0,2.5,0,1.841,0.5,12813.88,985.68,0.4505,96.94,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf6db,12.0,500.0,50.0,2.5,0,0.1181,0.5,63563.48,4889.5,0.6025,40.47,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9bc4,12.0,500.0,50.0,2.5,0,1.2789,0.5,121481.29,9344.71,1.0241,12.46,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5318,12.0,500.0,50.0,2.5,0,2.4922,0.5,28826.41,2217.42,0.0534,77.1,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf33c,12.0,500.0,50.0,2.5,0,0.4876,0.5,91107.88,7008.3,0.6329,22.93,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallete8b9,12.0,500.0,50.0,2.5,0,0.6289,0.5,129971.12,9997.78,0.8117,33.37,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet71ce,12.0,500.0,50.0,2.5,0,1.146,0.5,93132.68,7164.05,185.8936,0.69,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet75e3,12.0,500.0,50.0,2.5,0,0.1609,0.5,104366.86,8028.22,208.3171,41.99,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb2dc,12.0,500.0,50.0,2.5,0,0.8221,0.5,124404.02,9569.54,248.3114,16.95,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallete6c2,12.0,500.0,50.0,2.5,0,1.9091,0.5,14094.7,1084.21,28.1331,79.06,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf388,12.0,500.0,50.0,2.5,0,1.5955,0.5,26732.16,2056.32,53.3576,87.64,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1837,12.0,500.0,50.0,2.5,0,0.2305,0.5,148777.88,11444.45,296.9618,1.48,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletee09,12.0,500.0,50.0,2.5,0,1.566,0.5,18020.84,1386.22,35.9697,77.83,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletdc67,12.0,500.0,50.0,2.5,0,1.2658,0.5,169517.2,13039.78,338.3577,19.32,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletbe92,12.0,500.0,50.0,2.5,0,1.4084,0.5,192274.64,14790.36,383.7817,3.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb81e,12.0,500.0,50.0,2.5,0,1.05,0.5,164439.21,12649.17,328.222,25.02,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet4166,12.0,500.0,50.0,2.5,0,1.2653,0.5,173898.15,13376.78,347.1021,23.54,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3171,12.0,500.0,50.0,2.5,0,0.4696,0.5,111614.71,8585.75,222.7839,37.4,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5d4a,12.0,500.0,50.0,2.5,0,2.7677,0.5,32570.98,2505.46,65.0119,73.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta647,12.0,500.0,50.0,2.5,0,1.4348,0.5,139404.28,10723.41,278.2521,14.18,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta957,12.0,500.0,50.0,2.5,0,2.9648,0.5,19443.38,1495.64,38.8091,82.55,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3c6f,12.0,500.0,50.0,2.5,0,0.8752,0.5,110612.16,8508.63,220.7828,17.56,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletdeeb,12.0,500.0,50.0,2.5,0,0.9386,0.5,74542.98,5734.08,148.7884,38.73,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet10d4,12.0,500.0,50.0,2.5,0,2.8012,0.5,16172.64,1244.05,32.2807,92.16,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf362,12.0,500.0,50.0,2.5,0,1.2222,0.5,173616.02,13355.08,346.539,30.13,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet84a1,12.0,500.0,50.0,2.5,0,0.443,0.5,126392.35,9722.49,252.2801,42.0,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7a63,12.0,500.0,50.0,2.5,0,2.3245,0.5,37467.87,2882.14,74.7862,54.94,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9ef9,12.0,500.0,50.0,2.5,0,0.4172,0.5,78268.34,6020.64,156.2242,39.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9dfc,12.0,500.0,50.0,2.5,0,1.5136,0.5,42379.9,3259.99,84.5906,63.8,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7e56,12.0,500.0,50.0,2.5,0,2.7515,0.5,11735.48,902.73,23.4241,89.13,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletcecc,12.0,500.0,50.0,2.5,0,1.2034,0.5,173623.12,13355.62,346.5531,13.2,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1016,12.0,500.0,50.0,2.5,0,1.2299,0.5,128712.88,9900.99,256.9119,30.34,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6722,12.0,500.0,50.0,2.5,0,1.8934,0.5,24197.31,1861.33,48.298,50.86,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletac0c,12.0,500.0,50.0,2.5,0,0.1709,0.5,178685.2,13745.02,356.6571,38.32,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallete025,12.0,500.0,50.0,2.5,0,1.7651,0.5,1891.69,145.51,3.7758,98.02,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7add,12.0,500.0,50.0,2.5,0,2.0692,0.5,37397.15,2876.7,74.645,99.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5edd,12.0,500.0,50.0,2.5,0,0.882,0.5,137158.84,10550.68,273.7701,36.25,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1c94,12.0,500.0,50.0,2.5,0,1.4063,0.5,89538.56,6887.58,178.7197,33.74,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet889b,12.0,500.0,50.0,2.5,0,0.2794,0.5,67242.78,5172.52,134.2171,48.63,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet174e,12.0,500.0,50.0,2.5,0,0.8677,0.5,171672.43,13205.57,342.6595,32.17,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd470,12.0,500.0,50.0,2.5,0,2.7247,0.5,45153.25,3473.33,90.1262,98.9,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet85ef,12.0,500.0,50.0,2.5,0,1.7959,0.5,9280.49,713.88,18.5239,66.06,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd822,12.0,500.0,50.0,2.5,0,2.1487,0.5,11102.55,854.04,22.1608,54.27,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet51d9,12.0,500.0,50.0,2.5,0,1.1476,0.5,170247.82,13095.99,339.816,37.57,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9412,12.0,500.0,50.0,2.5,0,1.6538,0.5,37305.07,2869.62,74.4612,66.71,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta395,12.0,500.0,50.0,2.5,0,0.7215,0.5,103405.74,7954.29,206.3987,38.93,0.05,2.0,1.0,0.5,5.0,730.0,365.0
